id,city_code,name,province_id:id,active
cfg_province_city_036917000,036917000,VICTORIA ,cfg_region_province_036900000,TRUE
cfg_province_city_036918000,036918000,SAN JOSE ,cfg_region_province_036900000,TRUE
cfg_province_city_037101000,037101000,BOTOLAN ,cfg_region_province_037100000,TRUE
cfg_province_city_037102000,037102000,CABANGAN,cfg_region_province_037100000,TRUE
cfg_province_city_037103000,037103000,CANDELARIA,cfg_region_province_037100000,TRUE
cfg_province_city_037104000,037104000,CASTILLEJOS,cfg_region_province_037100000,TRUE
cfg_province_city_037105000,037105000,IBA (Capital) ,cfg_region_province_037100000,TRUE
cfg_province_city_037106000,037106000,MASINLOC ,cfg_region_province_037100000,TRUE
cfg_province_city_037107000,037107000,OLONGAPO CITY,cfg_region_province_037100000,TRUE
cfg_province_city_037108000,037108000,PALAUIG ,cfg_region_province_037100000,TRUE
cfg_province_city_037109000,037109000,SAN ANTONIO,cfg_region_province_037100000,TRUE
cfg_province_city_037110000,037110000,SAN FELIPE ,cfg_region_province_037100000,TRUE
cfg_province_city_037111000,037111000,SAN MARCELINO ,cfg_region_province_037100000,TRUE
cfg_province_city_037112000,037112000,SAN NARCISO ,cfg_region_province_037100000,TRUE
cfg_province_city_037113000,037113000,SANTA CRUZ ,cfg_region_province_037100000,TRUE
cfg_province_city_037114000,037114000,SUBIC ,cfg_region_province_037100000,TRUE
cfg_province_city_041001000,041001000,AGONCILLO ,cfg_region_province_041000000,TRUE
cfg_province_city_041002000,041002000,ALITAGTAG ,cfg_region_province_041000000,TRUE
cfg_province_city_041003000,041003000,BALAYAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041004000,041004000,BALETE ,cfg_region_province_041000000,TRUE
cfg_province_city_041005000,041005000,BATANGAS CITY (Capital),cfg_region_province_041000000,TRUE
cfg_province_city_041006000,041006000,BAUAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041007000,041007000,CALACA ,cfg_region_province_041000000,TRUE
cfg_province_city_041008000,041008000,CALATAGAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041009000,041009000,CUENCA ,cfg_region_province_041000000,TRUE
cfg_province_city_041010000,041010000,IBAAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041011000,041011000,LAUREL ,cfg_region_province_041000000,TRUE
cfg_province_city_041012000,041012000,LEMERY ,cfg_region_province_041000000,TRUE
cfg_province_city_041013000,041013000,LIAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041014000,041014000,LIPA CITY ,cfg_region_province_041000000,TRUE
cfg_province_city_041015000,041015000,LOBO ,cfg_region_province_041000000,TRUE
cfg_province_city_041016000,041016000,MABINI ,cfg_region_province_041000000,TRUE
cfg_province_city_041017000,041017000,MALVAR ,cfg_region_province_041000000,TRUE
cfg_province_city_041018000,041018000,MATAASNAKAHOY,cfg_region_province_041000000,TRUE
cfg_province_city_041019000,041019000,NASUGBU,cfg_region_province_041000000,TRUE
cfg_province_city_041020000,041020000,PADRE GARCIA,cfg_region_province_041000000,TRUE
cfg_province_city_041021000,041021000,ROSARIO ,cfg_region_province_041000000,TRUE
cfg_province_city_041022000,041022000,SAN JOSE ,cfg_region_province_041000000,TRUE
cfg_province_city_041023000,041023000,SAN JUAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041024000,041024000,SAN LUIS,cfg_region_province_041000000,TRUE
cfg_province_city_041025000,041025000,SAN NICOLAS,cfg_region_province_041000000,TRUE
cfg_province_city_041026000,041026000,SAN PASCUAL,cfg_region_province_041000000,TRUE
cfg_province_city_041027000,041027000,SANTA TERESITA,cfg_region_province_041000000,TRUE
cfg_province_city_041028000,041028000,SANTO TOMAS,cfg_region_province_041000000,TRUE
cfg_province_city_041029000,041029000,TAAL ,cfg_region_province_041000000,TRUE
cfg_province_city_041030000,041030000,TALISAY ,cfg_region_province_041000000,TRUE
cfg_province_city_041031000,041031000,CITY OF TANAUAN,cfg_region_province_041000000,TRUE
cfg_province_city_041032000,041032000,TAYSAN ,cfg_region_province_041000000,TRUE
cfg_province_city_041033000,041033000,TINGLOY,cfg_region_province_041000000,TRUE
cfg_province_city_041034000,041034000,TUY ,cfg_region_province_041000000,TRUE
cfg_province_city_042101000,042101000,ALFONSO ,cfg_region_province_042100000,TRUE
cfg_province_city_042102000,042102000,AMADEO ,cfg_region_province_042100000,TRUE
cfg_province_city_042103000,042103000,BACOOR CITY,cfg_region_province_042100000,TRUE
cfg_province_city_042104000,042104000,CARMONA,cfg_region_province_042100000,TRUE
cfg_province_city_042105000,042105000,CAVITE CITY ,cfg_region_province_042100000,TRUE
cfg_province_city_042106000,042106000,CITY OF DASMARI�AS,cfg_region_province_042100000,TRUE
cfg_province_city_042107000,042107000,GENERAL EMILIO AGUINALDO,cfg_region_province_042100000,TRUE
cfg_province_city_042108000,042108000,CITY OF GENERAL TRIAS,cfg_region_province_042100000,TRUE
cfg_province_city_042109000,042109000,IMUS CITY ,cfg_region_province_042100000,TRUE
cfg_province_city_042110000,042110000,INDANG ,cfg_region_province_042100000,TRUE
cfg_province_city_042111000,042111000,KAWIT ,cfg_region_province_042100000,TRUE
cfg_province_city_042112000,042112000,MAGALLANES,cfg_region_province_042100000,TRUE
cfg_province_city_042113000,042113000,MARAGONDON,cfg_region_province_042100000,TRUE
cfg_province_city_042114000,042114000,MENDEZ (MENDEZ-NU�EZ),cfg_region_province_042100000,TRUE
cfg_province_city_042115000,042115000,NAIC ,cfg_region_province_042100000,TRUE
cfg_province_city_042116000,042116000,NOVELETA,cfg_region_province_042100000,TRUE
cfg_province_city_042117000,042117000,ROSARIO,cfg_region_province_042100000,TRUE
cfg_province_city_042118000,042118000,SILANG ,cfg_region_province_042100000,TRUE
cfg_province_city_042119000,042119000,TAGAYTAY CITY,cfg_region_province_042100000,TRUE
cfg_province_city_042120000,042120000, TANZA ,cfg_region_province_042100000,TRUE
cfg_province_city_042121000,042121000,TERNATE ,cfg_region_province_042100000,TRUE
cfg_province_city_042122000,042122000,TRECE MARTIRES CITY (Capital),cfg_region_province_042100000,TRUE
cfg_province_city_042123000,042123000,GEN. MARIANO ALVAREZ,cfg_region_province_042100000,TRUE
cfg_province_city_043401000,043401000,ALAMINOS ,cfg_region_province_043400000,TRUE
cfg_province_city_043402000,043402000,BAY ,cfg_region_province_043400000,TRUE
cfg_province_city_043403000,043403000,CITY OF BI�AN,cfg_region_province_043400000,TRUE
cfg_province_city_043404000,043404000,CABUYAO CITY,cfg_region_province_043400000,TRUE
cfg_province_city_043405000,043405000,CITY OF CALAMBA,cfg_region_province_043400000,TRUE
cfg_province_city_043406000,043406000,CALAUAN ,cfg_region_province_043400000,TRUE
cfg_province_city_043407000,043407000,CAVINTI ,cfg_region_province_043400000,TRUE
cfg_province_city_043408000,043408000,FAMY ,cfg_region_province_043400000,TRUE
cfg_province_city_043409000,043409000,KALAYAAN,cfg_region_province_043400000,TRUE
cfg_province_city_043410000,043410000,LILIW ,cfg_region_province_043400000,TRUE
cfg_province_city_043411000,043411000,LOS BA�OS ,cfg_region_province_043400000,TRUE
cfg_province_city_043412000,043412000,LUISIANA,cfg_region_province_043400000,TRUE
cfg_province_city_043413000,043413000,LUMBAN ,cfg_region_province_043400000,TRUE
cfg_province_city_043414000,043414000,MABITAC ,cfg_region_province_043400000,TRUE
cfg_province_city_043415000,043415000,MAGDALENA,cfg_region_province_043400000,TRUE
cfg_province_city_043416000,043416000,MAJAYJAY,cfg_region_province_043400000,TRUE
cfg_province_city_043417000,043417000,NAGCARLAN,cfg_region_province_043400000,TRUE
cfg_province_city_043418000,043418000,PAETE ,cfg_region_province_043400000,TRUE
cfg_province_city_043419000,043419000,PAGSANJAN ,cfg_region_province_043400000,TRUE
cfg_province_city_043420000,043420000,PAKIL ,cfg_region_province_043400000,TRUE
cfg_province_city_043421000,043421000,PANGIL ,cfg_region_province_043400000,TRUE
cfg_province_city_043422000,043422000,PILA ,cfg_region_province_043400000,TRUE
cfg_province_city_043423000,043423000,RIZAL ,cfg_region_province_043400000,TRUE
cfg_province_city_043424000,043424000,SAN PABLO CITY,cfg_region_province_043400000,TRUE
cfg_province_city_043425000,043425000,CITY OF SAN PEDRO,cfg_region_province_043400000,TRUE
cfg_province_city_043426000,043426000,SANTA CRUZ (Capital),cfg_region_province_043400000,TRUE
cfg_province_city_043427000,043427000,SANTA MARIA,cfg_region_province_043400000,TRUE
cfg_province_city_043428000,043428000,CITY OF SANTA ROSA,cfg_region_province_043400000,TRUE
cfg_province_city_043429000,043429000,SINILOAN ,cfg_region_province_043400000,TRUE
cfg_province_city_043430000,043430000,VICTORIA,cfg_region_province_043400000,TRUE
cfg_province_city_045601000,045601000,AGDANGAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045602000,045602000,ALABAT ,cfg_region_province_045600000,TRUE
cfg_province_city_045603000,045603000,ATIMONAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045605000,045605000,BUENAVISTA ,cfg_region_province_045600000,TRUE
cfg_province_city_045606000,045606000,BURDEOS ,cfg_region_province_045600000,TRUE
cfg_province_city_045607000,045607000,CALAUAG ,cfg_region_province_045600000,TRUE
cfg_province_city_045608000,045608000,CANDELARIA,cfg_region_province_045600000,TRUE
cfg_province_city_045610000,045610000,CATANAUAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045615000,045615000,DOLORES ,cfg_region_province_045600000,TRUE
cfg_province_city_045616000,045616000,GENERAL LUNA,cfg_region_province_045600000,TRUE
cfg_province_city_045617000,045617000,GENERAL NAKAR,cfg_region_province_045600000,TRUE
cfg_province_city_045618000,045618000,GUINAYANGAN,cfg_region_province_045600000,TRUE
cfg_province_city_045619000,045619000,GUMACA ,cfg_region_province_045600000,TRUE
cfg_province_city_045620000,045620000,INFANTA ,cfg_region_province_045600000,TRUE
cfg_province_city_045621000,045621000,JOMALIG,cfg_region_province_045600000,TRUE
cfg_province_city_045622000,045622000,LOPEZ ,cfg_region_province_045600000,TRUE
cfg_province_city_045623000,045623000,LUCBAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045624000,045624000,LUCENA CITY (Capital),cfg_region_province_045600000,TRUE
cfg_province_city_045625000,045625000,MACALELON,cfg_region_province_045600000,TRUE
cfg_province_city_045627000,045627000,MAUBAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045628000,045628000,MULANAY ,cfg_region_province_045600000,TRUE
cfg_province_city_045629000,045629000,PADRE BURGOS,cfg_region_province_045600000,TRUE
cfg_province_city_045630000,045630000,PAGBILAO ,cfg_region_province_045600000,TRUE
cfg_province_city_045631000,045631000,PANUKULAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045632000,045632000,PATNANUNGAN,cfg_region_province_045600000,TRUE
cfg_province_city_045633000,045633000,PEREZ ,cfg_region_province_045600000,TRUE
cfg_province_city_045634000,045634000,PITOGO ,cfg_region_province_045600000,TRUE
cfg_province_city_045635000,045635000,PLARIDEL ,cfg_region_province_045600000,TRUE
cfg_province_city_045636000,045636000,POLILLO ,cfg_region_province_045600000,TRUE
cfg_province_city_045637000,045637000,QUEZON ,cfg_region_province_045600000,TRUE
cfg_province_city_045638000,045638000,REAL ,cfg_region_province_045600000,TRUE
cfg_province_city_045639000,045639000,SAMPALOC ,cfg_region_province_045600000,TRUE
cfg_province_city_045640000,045640000,SAN ANDRES ,cfg_region_province_045600000,TRUE
cfg_province_city_045641000,045641000,SAN ANTONIO,cfg_region_province_045600000,TRUE
cfg_province_city_045642000,045642000,SAN FRANCISCO (AURORA),cfg_region_province_045600000,TRUE
cfg_province_city_045644000,045644000,SAN NARCISO,cfg_region_province_045600000,TRUE
cfg_province_city_045645000,045645000,SARIAYA ,cfg_region_province_045600000,TRUE
cfg_province_city_045646000,045646000,TAGKAWAYAN,cfg_region_province_045600000,TRUE
cfg_province_city_045647000,045647000,CITY OF TAYABAS,cfg_region_province_045600000,TRUE
cfg_province_city_045648000,045648000,TIAONG ,cfg_region_province_045600000,TRUE
cfg_province_city_045649000,045649000,UNISAN ,cfg_region_province_045600000,TRUE
cfg_province_city_045801000,045801000,ANGONO ,cfg_region_province_045800000,TRUE
cfg_province_city_045802000,045802000,ANTIPOLO,cfg_region_province_045800000,TRUE
cfg_province_city_045803000,045803000,BARAS ,cfg_region_province_045800000,TRUE
cfg_province_city_045804000,045804000,BINANGONAN,cfg_region_province_045800000,TRUE
cfg_province_city_045805000,045805000,CAINTA ,cfg_region_province_045800000,TRUE
cfg_province_city_045806000,045806000,CARDONA ,cfg_region_province_045800000,TRUE
cfg_province_city_045807000,045807000,JALA-JALA ,cfg_region_province_045800000,TRUE
cfg_province_city_045808000,045808000,RODRIGUEZ (MONTALBAN),cfg_region_province_045800000,TRUE
cfg_province_city_045809000,045809000,MORONG ,cfg_region_province_045800000,TRUE
cfg_province_city_045810000,045810000,PILILLA ,cfg_region_province_045800000,TRUE
cfg_province_city_045811000,045811000,SAN MATEO,cfg_region_province_045800000,TRUE
cfg_province_city_045812000,045812000,TANAY ,cfg_region_province_045800000,TRUE
cfg_province_city_045813000,045813000,TAYTAY ,cfg_region_province_045800000,TRUE
cfg_province_city_045814000,045814000,TERESA ,cfg_region_province_045800000,TRUE
cfg_province_city_050501000,050501000,BACACAY ,cfg_region_province_050500000,TRUE
cfg_province_city_050502000,050502000,CAMALIG ,cfg_region_province_050500000,TRUE
cfg_province_city_050503000,050503000,DARAGA (LOCSIN),cfg_region_province_050500000,TRUE
cfg_province_city_050504000,050504000,GUINOBATAN,cfg_region_province_050500000,TRUE
cfg_province_city_050505000,050505000,JOVELLAR ,cfg_region_province_050500000,TRUE
cfg_province_city_050506000,050506000,LEGAZPI CITY (Capital),cfg_region_province_050500000,TRUE
cfg_province_city_050507000,050507000,LIBON ,cfg_region_province_050500000,TRUE
cfg_province_city_050508000,050508000,CITY OF LIGAO,cfg_region_province_050500000,TRUE
cfg_province_city_050509000,050509000,MALILIPOT,cfg_region_province_050500000,TRUE
cfg_province_city_050510000,050510000,MALINAO ,cfg_region_province_050500000,TRUE
cfg_province_city_050511000,050511000,MANITO ,cfg_region_province_050500000,TRUE
cfg_province_city_050512000,050512000,OAS ,cfg_region_province_050500000,TRUE
cfg_province_city_050513000,050513000,PIO DURAN ,cfg_region_province_050500000,TRUE
cfg_province_city_050514000,050514000,POLANGUI ,cfg_region_province_050500000,TRUE
cfg_province_city_050515000,050515000,RAPU-RAPU ,cfg_region_province_050500000,TRUE
cfg_province_city_050516000,050516000,SANTO DOMINGO (LIBOG),cfg_region_province_050500000,TRUE
cfg_province_city_050517000,050517000,CITY OF TABACO,cfg_region_province_050500000,TRUE
cfg_province_city_050518000,050518000,TIWI ,cfg_region_province_050500000,TRUE
cfg_province_city_051601000,051601000,BASUD ,cfg_region_province_051600000,TRUE
cfg_province_city_051602000,051602000,CAPALONGA ,cfg_region_province_051600000,TRUE
cfg_province_city_051603000,051603000,DAET (Capital),cfg_region_province_051600000,TRUE
cfg_province_city_051604000,051604000,SAN LORENZO RUIZ (IMELDA),cfg_region_province_051600000,TRUE
cfg_province_city_051605000,051605000,JOSE PANGANIBAN,cfg_region_province_051600000,TRUE
cfg_province_city_051606000,051606000,LABO ,cfg_region_province_051600000,TRUE
cfg_province_city_051607000,051607000,MERCEDES ,cfg_region_province_051600000,TRUE
cfg_province_city_051608000,051608000,PARACALE ,cfg_region_province_051600000,TRUE
cfg_province_city_051609000,051609000,SAN VICENTE,cfg_region_province_051600000,TRUE
cfg_province_city_051610000,051610000,SANTA ELENA,cfg_region_province_051600000,TRUE
cfg_province_city_051611000,051611000,TALISAY ,cfg_region_province_051600000,TRUE
cfg_province_city_051612000,051612000,VINZONS ,cfg_region_province_051600000,TRUE
cfg_province_city_051701000,051701000,BAAO ,cfg_region_province_051700000,TRUE
cfg_province_city_051702000,051702000,BALATAN ,cfg_region_province_051700000,TRUE
cfg_province_city_051703000,051703000,BATO ,cfg_region_province_051700000,TRUE
cfg_province_city_051704000,051704000,BOMBON ,cfg_region_province_051700000,TRUE
cfg_province_city_051705000,051705000,BUHI ,cfg_region_province_051700000,TRUE
cfg_province_city_051706000,051706000,BULA ,cfg_region_province_051700000,TRUE
cfg_province_city_051707000,051707000,CABUSAO ,cfg_region_province_051700000,TRUE
cfg_province_city_051708000,051708000,CALABANGA,cfg_region_province_051700000,TRUE
cfg_province_city_051709000,051709000,CAMALIGAN ,cfg_region_province_051700000,TRUE
cfg_province_city_051710000,051710000,CANAMAN ,cfg_region_province_051700000,TRUE
cfg_province_city_051711000,051711000,CARAMOAN ,cfg_region_province_051700000,TRUE
cfg_province_city_051712000,051712000,DEL GALLEGO,cfg_region_province_051700000,TRUE
cfg_province_city_051713000,051713000,GAINZA ,cfg_region_province_051700000,TRUE
cfg_province_city_051714000,051714000,GARCHITORENA,cfg_region_province_051700000,TRUE
cfg_province_city_051715000,051715000,GOA ,cfg_region_province_051700000,TRUE
cfg_province_city_051716000,051716000,IRIGA CITY ,cfg_region_province_051700000,TRUE
cfg_province_city_051717000,051717000,LAGONOY ,cfg_region_province_051700000,TRUE
cfg_province_city_051718000,051718000,LIBMANAN ,cfg_region_province_051700000,TRUE
cfg_province_city_051719000,051719000,LUPI ,cfg_region_province_051700000,TRUE
cfg_province_city_051720000,051720000,MAGARAO,cfg_region_province_051700000,TRUE
cfg_province_city_051721000,051721000,MILAOR ,cfg_region_province_051700000,TRUE
cfg_province_city_051722000,051722000,MINALABAC ,cfg_region_province_051700000,TRUE
cfg_province_city_051723000,051723000,NABUA ,cfg_region_province_051700000,TRUE
cfg_province_city_051724000,051724000,NAGA CITY ,cfg_region_province_051700000,TRUE
cfg_province_city_051725000,051725000,OCAMPO ,cfg_region_province_051700000,TRUE
cfg_province_city_051726000,051726000,PAMPLONA ,cfg_region_province_051700000,TRUE
cfg_province_city_051727000,051727000,PASACAO ,cfg_region_province_051700000,TRUE
cfg_province_city_051728000,051728000,PILI (Capital) ,cfg_region_province_051700000,TRUE
cfg_province_city_051729000,051729000,PRESENTACION (PARUBCAN),cfg_region_province_051700000,TRUE
cfg_province_city_051730000,051730000,RAGAY ,cfg_region_province_051700000,TRUE
cfg_province_city_051731000,051731000,SAG�AY ,cfg_region_province_051700000,TRUE
cfg_province_city_051732000,051732000,SAN FERNANDO,cfg_region_province_051700000,TRUE
cfg_province_city_051733000,051733000,SAN JOSE,cfg_region_province_051700000,TRUE
cfg_province_city_051734000,051734000,SIPOCOT ,cfg_region_province_051700000,TRUE
cfg_province_city_051735000,051735000,SIRUMA ,cfg_region_province_051700000,TRUE
cfg_province_city_051736000,051736000,TIGAON ,cfg_region_province_051700000,TRUE
cfg_province_city_051737000,051737000,TINAMBAC ,cfg_region_province_051700000,TRUE
cfg_province_city_052001000,052001000,BAGAMANOC,cfg_region_province_052000000,TRUE
cfg_province_city_052002000,052002000,BARAS ,cfg_region_province_052000000,TRUE
cfg_province_city_052003000,052003000,BATO ,cfg_region_province_052000000,TRUE
cfg_province_city_052004000,052004000,CARAMORAN,cfg_region_province_052000000,TRUE
cfg_province_city_052005000,052005000,GIGMOTO ,cfg_region_province_052000000,TRUE
cfg_province_city_052006000,052006000,PANDAN ,cfg_region_province_052000000,TRUE
cfg_province_city_052007000,052007000,PANGANIBAN (PAYO),cfg_region_province_052000000,TRUE
cfg_province_city_052008000,052008000,SAN ANDRES (CALOLBON),cfg_region_province_052000000,TRUE
cfg_province_city_052009000,052009000,SAN MIGUEL ,cfg_region_province_052000000,TRUE
cfg_province_city_052010000,052010000,VIGA ,cfg_region_province_052000000,TRUE
cfg_province_city_052011000,052011000,VIRAC (Capital),cfg_region_province_052000000,TRUE
cfg_province_city_054101000,054101000,AROROY ,cfg_region_province_054100000,TRUE
cfg_province_city_054102000,054102000,BALENO ,cfg_region_province_054100000,TRUE
cfg_province_city_054103000,054103000,BALUD ,cfg_region_province_054100000,TRUE
cfg_province_city_054104000,054104000,BATUAN ,cfg_region_province_054100000,TRUE
cfg_province_city_054105000,054105000,CATAINGAN,cfg_region_province_054100000,TRUE
cfg_province_city_054106000,054106000,CAWAYAN ,cfg_region_province_054100000,TRUE
cfg_province_city_054107000,054107000,CLAVERIA ,cfg_region_province_054100000,TRUE
cfg_province_city_054108000,054108000,DIMASALANG,cfg_region_province_054100000,TRUE
cfg_province_city_054109000,054109000,ESPERANZA ,cfg_region_province_054100000,TRUE
cfg_province_city_054110000,054110000,MANDAON ,cfg_region_province_054100000,TRUE
cfg_province_city_054111000,054111000,CITY OF MASBATE (Capital),cfg_region_province_054100000,TRUE
cfg_province_city_054112000,054112000,MILAGROS ,cfg_region_province_054100000,TRUE
cfg_province_city_054113000,054113000,MOBO ,cfg_region_province_054100000,TRUE
cfg_province_city_054114000,054114000,MONREAL ,cfg_region_province_054100000,TRUE
cfg_province_city_054115000,054115000,PALANAS ,cfg_region_province_054100000,TRUE
cfg_province_city_054116000,054116000,PIO V. CORPUZ (LIMBUHAN),cfg_region_province_054100000,TRUE
cfg_province_city_054117000,054117000,PLACER ,cfg_region_province_054100000,TRUE
cfg_province_city_054118000,054118000,SAN FERNANDO,cfg_region_province_054100000,TRUE
cfg_province_city_054119000,054119000,SAN JACINTO,cfg_region_province_054100000,TRUE
cfg_province_city_054120000,054120000,SAN PASCUAL,cfg_region_province_054100000,TRUE
cfg_province_city_054121000,054121000,USON ,cfg_region_province_054100000,TRUE
cfg_province_city_056202000,056202000,BARCELONA,cfg_region_province_056200000,TRUE
cfg_province_city_056203000,056203000,BULAN ,cfg_region_province_056200000,TRUE
cfg_province_city_056204000,056204000,BULUSAN ,cfg_region_province_056200000,TRUE
cfg_province_city_056205000,056205000,CASIGURAN ,cfg_region_province_056200000,TRUE
cfg_province_city_056206000,056206000,CASTILLA ,cfg_region_province_056200000,TRUE
cfg_province_city_056207000,056207000,DONSOL ,cfg_region_province_056200000,TRUE
cfg_province_city_056208000,056208000,GUBAT ,cfg_region_province_056200000,TRUE
cfg_province_city_056209000,056209000,IROSIN ,cfg_region_province_056200000,TRUE
cfg_province_city_056210000,056210000,JUBAN ,cfg_region_province_056200000,TRUE
cfg_province_city_056211000,056211000,MAGALLANES,cfg_region_province_056200000,TRUE
cfg_province_city_056212000,056212000,MATNOG ,cfg_region_province_056200000,TRUE
cfg_province_city_056213000,056213000,PILAR ,cfg_region_province_056200000,TRUE
cfg_province_city_056214000,056214000,PRIETO DIAZ ,cfg_region_province_056200000,TRUE
cfg_province_city_056215000,056215000,SANTA MAGDALENA,cfg_region_province_056200000,TRUE
cfg_province_city_056216000,056216000,CITY OF SORSOGON (Capital),cfg_region_province_056200000,TRUE
cfg_province_city_087801000,087801000,ALMERIA ,cfg_region_province_087800000,TRUE
cfg_province_city_087802000,087802000,BILIRAN ,cfg_region_province_087800000,TRUE
cfg_province_city_087803000,087803000,CABUCGAYAN,cfg_region_province_087800000,TRUE
cfg_province_city_087804000,087804000,CAIBIRAN ,cfg_region_province_087800000,TRUE
cfg_province_city_087805000,087805000,CULABA ,cfg_region_province_087800000,TRUE
cfg_province_city_087806000,087806000,KAWAYAN ,cfg_region_province_087800000,TRUE
cfg_province_city_087807000,087807000,MARIPIPI ,cfg_region_province_087800000,TRUE
cfg_province_city_087808000,087808000,NAVAL (Capital),cfg_region_province_087800000,TRUE
cfg_province_city_082601000,082601000,ARTECHE ,cfg_region_province_082600000,TRUE
cfg_province_city_082602000,082602000,BALANGIGA ,cfg_region_province_082600000,TRUE
cfg_province_city_082603000,082603000,BALANGKAYAN,cfg_region_province_082600000,TRUE
cfg_province_city_082604000,082604000,CITY OF BORONGAN (Capital),cfg_region_province_082600000,TRUE
cfg_province_city_082605000,082605000,CAN-AVID ,cfg_region_province_082600000,TRUE
cfg_province_city_082606000,082606000,DOLORES ,cfg_region_province_082600000,TRUE
cfg_province_city_082607000,082607000,GENERAL MACARTHUR,cfg_region_province_082600000,TRUE
cfg_province_city_082608000,082608000,GIPORLOS ,cfg_region_province_082600000,TRUE
cfg_province_city_082609000,082609000,GUIUAN ,cfg_region_province_082600000,TRUE
cfg_province_city_082610000,082610000,HERNANI ,cfg_region_province_082600000,TRUE
cfg_province_city_082611000,082611000,JIPAPAD ,cfg_region_province_082600000,TRUE
cfg_province_city_082612000,082612000,LAWAAN ,cfg_region_province_082600000,TRUE
cfg_province_city_082613000,082613000,LLORENTE,cfg_region_province_082600000,TRUE
cfg_province_city_082614000,082614000,MASLOG ,cfg_region_province_082600000,TRUE
cfg_province_city_082615000,082615000,MAYDOLONG,cfg_region_province_082600000,TRUE
cfg_province_city_082616000,082616000,MERCEDES ,cfg_region_province_082600000,TRUE
cfg_province_city_082617000,082617000,ORAS ,cfg_region_province_082600000,TRUE
cfg_province_city_082618000,082618000,QUINAPONDAN,cfg_region_province_082600000,TRUE
cfg_province_city_082619000,082619000,SALCEDO ,cfg_region_province_082600000,TRUE
cfg_province_city_082620000,082620000,SAN JULIAN ,cfg_region_province_082600000,TRUE
cfg_province_city_082621000,082621000,SAN POLICARPO,cfg_region_province_082600000,TRUE
cfg_province_city_082622000,082622000,SULAT ,cfg_region_province_082600000,TRUE
cfg_province_city_082623000,082623000,TAFT ,cfg_region_province_082600000,TRUE
cfg_province_city_083701000,083701000,ABUYOG ,cfg_region_province_083700000,TRUE
cfg_province_city_083702000,083702000,ALANGALANG,cfg_region_province_083700000,TRUE
cfg_province_city_083703000,083703000,ALBUERA ,cfg_region_province_083700000,TRUE
cfg_province_city_083705000,083705000,BABATNGON ,cfg_region_province_083700000,TRUE
cfg_province_city_083706000,083706000,BARUGO ,cfg_region_province_083700000,TRUE
cfg_province_city_083707000,083707000,BATO ,cfg_region_province_083700000,TRUE
cfg_province_city_083708000,083708000,CITY OF BAYBAY,cfg_region_province_083700000,TRUE
cfg_province_city_083710000,083710000,BURAUEN ,cfg_region_province_083700000,TRUE
cfg_province_city_083713000,083713000,CALUBIAN ,cfg_region_province_083700000,TRUE
cfg_province_city_083714000,083714000,CAPOOCAN ,cfg_region_province_083700000,TRUE
cfg_province_city_083715000,083715000,CARIGARA ,cfg_region_province_083700000,TRUE
cfg_province_city_083717000,083717000,DAGAMI ,cfg_region_province_083700000,TRUE
cfg_province_city_083718000,083718000,DULAG ,cfg_region_province_083700000,TRUE
cfg_province_city_083719000,083719000,HILONGOS ,cfg_region_province_083700000,TRUE
cfg_province_city_083720000,083720000,HINDANG ,cfg_region_province_083700000,TRUE
cfg_province_city_083721000,083721000,INOPACAN ,cfg_region_province_083700000,TRUE
cfg_province_city_083722000,083722000,ISABEL ,cfg_region_province_083700000,TRUE
cfg_province_city_083723000,083723000,JARO ,cfg_region_province_083700000,TRUE
cfg_province_city_083724000,083724000,JAVIER (BUGHO),cfg_region_province_083700000,TRUE
cfg_province_city_083725000,083725000,JULITA ,cfg_region_province_083700000,TRUE
cfg_province_city_083726000,083726000,KANANGA ,cfg_region_province_083700000,TRUE
cfg_province_city_083728000,083728000,LA PAZ ,cfg_region_province_083700000,TRUE
cfg_province_city_083729000,083729000,LEYTE ,cfg_region_province_083700000,TRUE
cfg_province_city_083730000,083730000,MACARTHUR,cfg_region_province_083700000,TRUE
cfg_province_city_083731000,083731000,MAHAPLAG ,cfg_region_province_083700000,TRUE
cfg_province_city_083733000,083733000,MATAG-OB ,cfg_region_province_083700000,TRUE
cfg_province_city_083734000,083734000,MATALOM ,cfg_region_province_083700000,TRUE
cfg_province_city_083735000,083735000,MAYORGA ,cfg_region_province_083700000,TRUE
cfg_province_city_083736000,083736000,MERIDA ,cfg_region_province_083700000,TRUE
cfg_province_city_083738000,083738000,ORMOC CITY,cfg_region_province_083700000,TRUE
cfg_province_city_083739000,083739000,PALO ,cfg_region_province_083700000,TRUE
cfg_province_city_083740000,083740000,PALOMPON ,cfg_region_province_083700000,TRUE
cfg_province_city_083741000,083741000,PASTRANA ,cfg_region_province_083700000,TRUE
